row_index,source,dataset,filename,filepath,speaker,raw_label,emotion,augmentation,n_samples,real_frames
6720,processed,tess,YAF_third_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_third_neutral.wav,YAF,neutral,Neutral,none,29244,183
6721,processed,tess,YAF_third_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_third_ps.wav,YAF,ps,Surprise,none,34816,218
6722,processed,tess,YAF_third_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_third_sad.wav,YAF,sad,Sad,none,35328,221
6723,processed,tess,YAF_thought_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_thought_angry.wav,YAF,angry,Angry,none,33280,209
6724,processed,tess,YAF_thought_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_thought_disgust.wav,YAF,disgust,Disgust,none,38912,244
6725,processed,tess,YAF_thought_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_thought_fear.wav,YAF,fear,Fear,none,28672,180
6726,processed,tess,YAF_thought_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_thought_happy.wav,YAF,happy,Happy,none,24064,151
6727,processed,tess,YAF_thought_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_thought_neutral.wav,YAF,neutral,Neutral,none,34460,216
6728,processed,tess,YAF_thought_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thought_ps.wav,YAF,ps,Surprise,none,29184,183
6729,processed,tess,YAF_thought_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_thought_sad.wav,YAF,sad,Sad,none,33792,212
6730,processed,tess,YAF_thumb_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_thumb_angry.wav,YAF,angry,Angry,none,32256,202
6731,processed,tess,YAF_thumb_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_thumb_disgust.wav,YAF,disgust,Disgust,none,36352,228
6732,processed,tess,YAF_thumb_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_thumb_fear.wav,YAF,fear,Fear,none,24064,151
6733,processed,tess,YAF_thumb_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_thumb_happy.wav,YAF,happy,Happy,none,27439,172
6734,processed,tess,YAF_thumb_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_thumb_neutral.wav,YAF,neutral,Neutral,none,31714,199
6735,processed,tess,YAF_thumb_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thumb_ps.wav,YAF,ps,Surprise,none,30057,188
6736,processed,tess,YAF_thumb_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_thumb_sad.wav,YAF,sad,Sad,none,34537,216
6737,processed,tess,YAF_time_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_time_angry.wav,YAF,angry,Angry,none,32256,202
6738,processed,tess,YAF_time_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_time_disgust.wav,YAF,disgust,Disgust,none,39936,250
6739,processed,tess,YAF_time_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_time_fear.wav,YAF,fear,Fear,none,28672,180
6740,processed,tess,YAF_time_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_time_happy.wav,YAF,happy,Happy,none,28567,179
6741,processed,tess,YAF_time_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_time_neutral.wav,YAF,neutral,Neutral,none,33230,208
6742,processed,tess,YAF_time_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_time_ps.wav,YAF,ps,Surprise,none,30726,193
6743,processed,tess,YAF_time_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_time_sad.wav,YAF,sad,Sad,none,34949,219
6744,processed,tess,YAF_tip_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_tip_angry.wav,YAF,angry,Angry,none,30208,189
6745,processed,tess,YAF_tip_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tip_disgust.wav,YAF,disgust,Disgust,none,37152,233
6746,processed,tess,YAF_tip_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_tip_fear.wav,YAF,fear,Fear,none,25088,157
6747,processed,tess,YAF_tip_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tip_happy.wav,YAF,happy,Happy,none,28672,180
6748,processed,tess,YAF_tip_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tip_neutral.wav,YAF,neutral,Neutral,none,31593,198
6749,processed,tess,YAF_tip_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tip_ps.wav,YAF,ps,Surprise,none,32134,201
6750,processed,tess,YAF_tip_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tip_sad.wav,YAF,sad,Sad,none,32768,205
6751,processed,tess,YAF_tire_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_tire_angry.wav,YAF,angry,Angry,none,31769,199
6752,processed,tess,YAF_tire_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tire_disgust.wav,YAF,disgust,Disgust,none,39936,250
6753,processed,tess,YAF_tire_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_tire_fear.wav,YAF,fear,Fear,none,27648,173
6754,processed,tess,YAF_tire_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tire_happy.wav,YAF,happy,Happy,none,28972,182
6755,processed,tess,YAF_tire_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tire_neutral.wav,YAF,neutral,Neutral,none,30780,193
6756,processed,tess,YAF_tire_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tire_ps.wav,YAF,ps,Surprise,none,30564,192
6757,processed,tess,YAF_tire_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tire_sad.wav,YAF,sad,Sad,none,34375,215
6758,processed,tess,YAF_ton_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_ton_angry.wav,YAF,angry,Angry,none,32768,205
6759,processed,tess,YAF_ton_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_ton_disgust.wav,YAF,disgust,Disgust,none,35696,224
6760,processed,tess,YAF_ton_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_ton_fear.wav,YAF,fear,Fear,none,28160,177
6761,processed,tess,YAF_ton_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_ton_happy.wav,YAF,happy,Happy,none,26580,167
6762,processed,tess,YAF_ton_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_ton_neutral.wav,YAF,neutral,Neutral,none,33125,208
6763,processed,tess,YAF_ton_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ton_ps.wav,YAF,ps,Surprise,none,28667,180
6764,processed,tess,YAF_ton_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ton_sad.wav,YAF,sad,Sad,none,34708,217
6765,processed,tess,YAF_tool_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_tool_angry.wav,YAF,angry,Angry,none,31637,198
6766,processed,tess,YAF_tool_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tool_disgust.wav,YAF,disgust,Disgust,none,39498,247
6767,processed,tess,YAF_tool_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_tool_fear.wav,YAF,fear,Fear,none,29135,183
6768,processed,tess,YAF_tool_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tool_happy.wav,YAF,happy,Happy,none,25563,160
6769,processed,tess,YAF_tool_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tool_neutral.wav,YAF,neutral,Neutral,none,33657,211
6770,processed,tess,YAF_tool_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tool_ps.wav,YAF,ps,Surprise,none,26952,169
6771,processed,tess,YAF_tool_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tool_sad.wav,YAF,sad,Sad,none,34816,218
6772,processed,tess,YAF_tough_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_tough_angry.wav,YAF,angry,Angry,none,31744,199
6773,processed,tess,YAF_tough_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tough_disgust.wav,YAF,disgust,Disgust,none,35840,225
6774,processed,tess,YAF_tough_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_tough_fear.wav,YAF,fear,Fear,none,25600,161
6775,processed,tess,YAF_tough_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tough_happy.wav,YAF,happy,Happy,none,22016,138
6776,processed,tess,YAF_tough_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tough_neutral.wav,YAF,neutral,Neutral,none,27648,173
6777,processed,tess,YAF_tough_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tough_ps.wav,YAF,ps,Surprise,none,32768,205
6778,processed,tess,YAF_tough_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tough_sad.wav,YAF,sad,Sad,none,30720,193
6779,processed,tess,YAF_turn_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_turn_angry.wav,YAF,angry,Angry,none,32256,202
6780,processed,tess,YAF_turn_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_turn_disgust.wav,YAF,disgust,Disgust,none,40875,256
6781,processed,tess,YAF_turn_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_turn_fear.wav,YAF,fear,Fear,none,29184,183
6782,processed,tess,YAF_turn_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_turn_happy.wav,YAF,happy,Happy,none,26161,164
6783,processed,tess,YAF_turn_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_turn_neutral.wav,YAF,neutral,Neutral,none,33257,208
6784,processed,tess,YAF_turn_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_turn_ps.wav,YAF,ps,Surprise,none,27959,175
6785,processed,tess,YAF_turn_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_turn_sad.wav,YAF,sad,Sad,none,35328,221
6786,processed,tess,YAF_vine_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_vine_angry.wav,YAF,angry,Angry,none,34816,218
6787,processed,tess,YAF_vine_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_vine_disgust.wav,YAF,disgust,Disgust,none,39112,245
6788,processed,tess,YAF_vine_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_vine_fear.wav,YAF,fear,Fear,none,25088,157
6789,processed,tess,YAF_vine_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_vine_happy.wav,YAF,happy,Happy,none,28376,178
6790,processed,tess,YAF_vine_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_vine_neutral.wav,YAF,neutral,Neutral,none,31395,197
6791,processed,tess,YAF_vine_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vine_ps.wav,YAF,ps,Surprise,none,36864,231
6792,processed,tess,YAF_vine_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vine_sad.wav,YAF,sad,Sad,none,34484,216
6793,processed,tess,YAF_voice_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_voice_angry.wav,YAF,angry,Angry,none,37888,237
6794,processed,tess,YAF_voice_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_voice_disgust.wav,YAF,disgust,Disgust,none,41472,260
6795,processed,tess,YAF_voice_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_voice_fear.wav,YAF,fear,Fear,none,26112,164
6796,processed,tess,YAF_voice_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_voice_happy.wav,YAF,happy,Happy,none,25600,161
6797,processed,tess,YAF_voice_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_voice_neutral.wav,YAF,neutral,Neutral,none,36864,231
6798,processed,tess,YAF_voice_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_voice_ps.wav,YAF,ps,Surprise,none,28160,177
6799,processed,tess,YAF_voice_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_voice_sad.wav,YAF,sad,Sad,none,34816,218
6800,processed,tess,YAF_void_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_void_angry.wav,YAF,angry,Angry,none,33792,212
6801,processed,tess,YAF_void_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_void_disgust.wav,YAF,disgust,Disgust,none,38912,244
6802,processed,tess,YAF_void_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_void_fear.wav,YAF,fear,Fear,none,28672,180
6803,processed,tess,YAF_void_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_void_happy.wav,YAF,happy,Happy,none,28672,180
6804,processed,tess,YAF_void_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_void_neutral.wav,YAF,neutral,Neutral,none,34641,217
6805,processed,tess,YAF_void_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_void_ps.wav,YAF,ps,Surprise,none,29184,183
6806,processed,tess,YAF_void_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_void_sad.wav,YAF,sad,Sad,none,34816,218
6807,processed,tess,YAF_vote_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_vote_angry.wav,YAF,angry,Angry,none,33792,212
6808,processed,tess,YAF_vote_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_vote_disgust.wav,YAF,disgust,Disgust,none,37376,234
6809,processed,tess,YAF_vote_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_vote_fear.wav,YAF,fear,Fear,none,26624,167
6810,processed,tess,YAF_vote_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_vote_happy.wav,YAF,happy,Happy,none,28160,177
6811,processed,tess,YAF_vote_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_vote_neutral.wav,YAF,neutral,Neutral,none,32490,204
6812,processed,tess,YAF_vote_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vote_ps.wav,YAF,ps,Surprise,none,31734,199
6813,processed,tess,YAF_vote_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vote_sad.wav,YAF,sad,Sad,none,34304,215
6814,processed,tess,YAF_wag_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_wag_angry.wav,YAF,angry,Angry,none,35328,221
6815,processed,tess,YAF_wag_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wag_disgust.wav,YAF,disgust,Disgust,none,39936,250
6816,processed,tess,YAF_wag_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_wag_fear.wav,YAF,fear,Fear,none,29696,186
6817,processed,tess,YAF_wag_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wag_happy.wav,YAF,happy,Happy,none,27648,173
6818,processed,tess,YAF_wag_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wag_neutral.wav,YAF,neutral,Neutral,none,33451,210
6819,processed,tess,YAF_wag_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wag_ps.wav,YAF,ps,Surprise,none,25600,161
6820,processed,tess,YAF_wag_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wag_sad.wav,YAF,sad,Sad,none,33792,212
6821,processed,tess,YAF_walk_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_walk_angry.wav,YAF,angry,Angry,none,32768,205
6822,processed,tess,YAF_walk_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_walk_disgust.wav,YAF,disgust,Disgust,none,35840,225
6823,processed,tess,YAF_walk_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_walk_fear.wav,YAF,fear,Fear,none,23040,145
6824,processed,tess,YAF_walk_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_walk_happy.wav,YAF,happy,Happy,none,27136,170
6825,processed,tess,YAF_walk_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_walk_neutral.wav,YAF,neutral,Neutral,none,31744,199
6826,processed,tess,YAF_walk_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_walk_ps.wav,YAF,ps,Surprise,none,27648,173
6827,processed,tess,YAF_walk_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_walk_sad.wav,YAF,sad,Sad,none,34304,215
6828,processed,tess,YAF_wash_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_wash_angry.wav,YAF,angry,Angry,none,34657,217
6829,processed,tess,YAF_wash_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wash_disgust.wav,YAF,disgust,Disgust,none,39936,250
6830,processed,tess,YAF_wash_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_wash_fear.wav,YAF,fear,Fear,none,27648,173
6831,processed,tess,YAF_wash_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wash_happy.wav,YAF,happy,Happy,none,28672,180
6832,processed,tess,YAF_wash_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wash_neutral.wav,YAF,neutral,Neutral,none,32256,202
6833,processed,tess,YAF_wash_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wash_ps.wav,YAF,ps,Surprise,none,31232,196
6834,processed,tess,YAF_wash_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wash_sad.wav,YAF,sad,Sad,none,37888,237
6835,processed,tess,YAF_week_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_week_angry.wav,YAF,angry,Angry,none,30720,193
6836,processed,tess,YAF_week_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_week_disgust.wav,YAF,disgust,Disgust,none,34304,215
6837,processed,tess,YAF_week_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_week_fear.wav,YAF,fear,Fear,none,25088,157
6838,processed,tess,YAF_week_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_week_happy.wav,YAF,happy,Happy,none,23040,145
6839,processed,tess,YAF_week_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_week_neutral.wav,YAF,neutral,Neutral,none,28160,177
6840,processed,tess,YAF_week_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_week_ps.wav,YAF,ps,Surprise,none,32768,205
6841,processed,tess,YAF_week_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_week_sad.wav,YAF,sad,Sad,none,32768,205
6842,processed,tess,YAF_wheat_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_wheat_angry.wav,YAF,angry,Angry,none,32531,204
6843,processed,tess,YAF_wheat_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wheat_disgust.wav,YAF,disgust,Disgust,none,37888,237
6844,processed,tess,YAF_wheat_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_wheat_fear.wav,YAF,fear,Fear,none,27648,173
6845,processed,tess,YAF_wheat_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wheat_happy.wav,YAF,happy,Happy,none,28672,180
6846,processed,tess,YAF_wheat_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wheat_neutral.wav,YAF,neutral,Neutral,none,32182,202
6847,processed,tess,YAF_wheat_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wheat_ps.wav,YAF,ps,Surprise,none,29279,183
6848,processed,tess,YAF_wheat_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wheat_sad.wav,YAF,sad,Sad,none,37376,234
6849,processed,tess,YAF_when_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_when_angry.wav,YAF,angry,Angry,none,32365,203
6850,processed,tess,YAF_when_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_when_disgust.wav,YAF,disgust,Disgust,none,40352,253
6851,processed,tess,YAF_when_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_when_fear.wav,YAF,fear,Fear,none,27136,170
6852,processed,tess,YAF_when_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_when_happy.wav,YAF,happy,Happy,none,27560,173
6853,processed,tess,YAF_when_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_when_neutral.wav,YAF,neutral,Neutral,none,34636,217
6854,processed,tess,YAF_when_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_when_ps.wav,YAF,ps,Surprise,none,29084,182
6855,processed,tess,YAF_when_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_when_sad.wav,YAF,sad,Sad,none,35571,223
